ID,Tanggal Berita,Media,Judul Berita,Isu Ekonomi,Sektor,Ringkasan Berita,Link Berita
50a8a0976b080baa99a497903ab193a7,2026-08-12,beritajatim.com,"Mata Minus Anak Meningkat, 15 Sekolah Gresik-Lamongan Ikut Gerakan Myopia Care - beritajatim.com",Ekonomi Umum,P - Jasa Pendidikan,"Mata Minus Anak Meningkat, 15 Sekolah Gresik-Lamongan Ikut Gerakan Myopia Care beritajatim.com",https://news.google.com/rss/articles/CBMiowFBVV95cUxPRkNvNHV0S2JmMHg3a3pKYlJad1NTcVhMUnJmM0taTXN2eEJDTll2a0taZFcwTGhXSUZPRThabzhQLTc1RnV1SlhfWVNOYmdJVkROT0NXVE1Idkh5ZklPMEh0UHVaYndHdnJpdTJwZlJVS2hzQ2VFXy0tbzBtQzJ1YnhJUzJCWDhCa2pBNG5WT1l6U3VWcXhuNG5ZUzl5ZVFnX2sw?oc=5
d5c5f3c664fe25f161f8d4e4d3ff3363,2026-08-12,Memorandum.co.id,"Bupati Lamongan Promosikan Potensi Wisata ke Wabup Lombok Tengah, Bidik Kolaborasi Ekonomi - memorandum.disway.id - Memorandum.co.id",Pariwisata,I - Penyediaan Akomodasi dan Makan Minum,"Bupati Lamongan Promosikan Potensi Wisata ke Wabup Lombok Tengah, Bidik Kolaborasi Ekonomi - memorandum.disway.id Memorandum.co.id",https://news.google.com/rss/articles/CBMiyAFBVV95cUxNWGJUSEhrbDBNMzF0N3cxMExqUHZfb084bXFDcEVBamFRM2tvbGtUaDE2VmdwQW51dzFDM0ZEUm1QLVZEeFgxeGVad0tZLTI5d3g0RG5KbUNnQm1tRlZEMk9qOVpYT3ZpTWlIb0JsSkxFTVJ1cXJJVE9FZTV2VVRoM1pRZUc2U1VOcmtOc1BLWHFkNTA5dnpyNmpvTTZ1MXFCZ0syZ0FYMGRDN3hNclU4d2hCS2ttTEJ0cktGc3JDeGx3MmVKTE1lcdIByAFBVV95cUxNWGJUSEhrbDBNMzF0N3cxMExqUHZfb084bXFDcEVBamFRM2tvbGtUaDE2VmdwQW51dzFDM0ZEUm1QLVZEeFgxeGVad0tZLTI5d3g0RG5KbUNnQm1tRlZEMk9qOVpYT3ZpTWlIb0JsSkxFTVJ1cXJJVE9FZTV2VVRoM1pRZUc2U1VOcmtOc1BLWHFkNTA5dnpyNmpvTTZ1MXFCZ0syZ0FYMGRDN3hNclU4d2hCS2ttTEJ0cktGc3JDeGx3MmVKTE1lcQ?oc=5
47d59c3edb60af00fcf0646d674da8ae,2026-08-12,Radar Bangsa,Lamongan Buka Kartu Potensi Wisata di Hadapan Wabup Lombok Tengah - Radar Bangsa,Pariwisata,I - Penyediaan Akomodasi dan Makan Minum,Lamongan Buka Kartu Potensi Wisata di Hadapan Wabup Lombok Tengah Radar Bangsa,https://news.google.com/rss/articles/CBMilwFBVV95cUxQY0Z3R084TXMwOHl4bDdRWi0xT2RxTnFQYW12Qkd3ZXhNdnpoUlFjcGVFZ2YyQ3E2blYtRzBJcGVLUWFrZXJnSlhTcVFzcDB2UXVsZFQza2RsMzdzNTJybk9lZ3JiS0lISzhlOUgyMVM3dG9xSU9JZVNJbHF5OVNTcXA2ZkRiX3NGcjdrZEJPc2ZoelVDLTdF?oc=5
b1895eef75cb9793eb6c44a78fd8930a,2026-08-12,Nusantarapos.co.id,TMMD Ke-129 Kodim 0812 Lamongan Perkuat Ekonomi Desa Lewat Kesehatan Hewan - Nusantarapos.co.id,Ekonomi Umum,Q - Jasa Kesehatan dan Kegiatan Sosial,TMMD Ke-129 Kodim 0812 Lamongan Perkuat Ekonomi Desa Lewat Kesehatan Hewan Nusantarapos.co.id,https://news.google.com/rss/articles/CBMirgFBVV95cUxQZFlxLUtqQ3F3cVRPTzFtVm1CNmlyeVl6NE16eDNqVmtYQVhseWxKeVc0aU1iS0dsRXd0VlBLcm5acS1mSnVzYUlUMmVudC11VFBKZEpWSG9oRkk4Mm93LVVTNlRsU0VaMEk1NjVsRjV6Q1NndE1NR00tb2ZubDJIa1h4R1BMckVwQkxueHVNNWx3d2c2MHZ0OENhdW5ITUhDNUtHN2ZZVXZvUnJRQWc?oc=5
22d5120d676804feb7cac9f3229753eb,2026-08-12,Media Indonesia,Lamongan Perkuat Pariwisata sebagai Penggerak Ekonomi Masyarakat - Media Indonesia,Pariwisata,I - Penyediaan Akomodasi dan Makan Minum,Lamongan Perkuat Pariwisata sebagai Penggerak Ekonomi Masyarakat Media Indonesia,https://news.google.com/rss/articles/CBMirAFBVV95cUxORUNSNmRmX0psQXIxUU5XLUNBOEcydmRXUUNEYlZzaVpYUWdnN3BFZWxrNl9fVG9VcEplV3FIYi1kZi1oUlF1bDZCZWNVRHVvU1hIQ2cyQmladndtZF9vUlVmMlJmVy11a2FPSkRmWkZDN3BGbGxOeW1YendkY3FHaGgtT09kVDVhdF8tSHRDcU1Jb1BZMFdhMUxRUjc0THRnS3RDUFlvbkV6Zkp1?oc=5
5764f2ce07b6d990eea9452df2dbfd74,2026-08-12,radarlamongan.jawapos.com,Mahasiswa Unisda Lamongan Hasilkan Puluhan Inovasi dalam Gelar Karya KKN 2026 - radarlamongan.jawapos.com,Ekonomi Umum,P - Jasa Pendidikan,Mahasiswa Unisda Lamongan Hasilkan Puluhan Inovasi dalam Gelar Karya KKN 2026 radarlamongan.jawapos.com,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPYllmZHlacmpxc1NFTkZjVWw3QjJxemdWUVlhbXJPRDAxdk5jc3c2Nk9IcmV4dFh0ZDAwVURlSzluVmlVU01MdnByTGRmM0ExODZvaHR3TzJ2bXZ6cGRnbUMwSkhUNU5YeFhESU9MT1RVdjNLSjk3X05CQlJRdWxFVk9iOGV4c0V5WmktTVB0VWlScGR0WEpIOWtoeXE3enNiR2xvUnFXU2p3UVo3TXd2WDlyMTZRQTZTWUJFZDFyaWQzRHFJRWo2M9IBzgFBVV95cUxQV1Naa2lSVzFGdE1PZW43OHV3TkhxamhOMHhEU256emNFVm9xQzNaZ202aVBrT1lsdXhMRkRGMmw3djFqQ2ZjRTd5aW5VZmYzRWRkeTF2VzlCN0hZTlNZTmk2Y1h1MXU1WmZnWlBSanBrdXJyUXhJZ1RKZC1vMWNmbjZ4aUw0YlpudFVDbjJnSW9QVDdva2VGYURaM2JYTnl2TWFUSEJsM0xmSzRTZHlOZERoUHl3YkoyWlNLbGtPS0R6THc0c0FFbnJzb2FaZw?oc=5
7a734ef84d7cca5ae304d87d4d95c191,2026-08-12,radarbangsa.co.id,Lamongan Buka Kartu Potensi Wisata di Hadapan Wabup Lombok Tengah - radarbangsa.co.id,Pariwisata,I - Penyediaan Akomodasi dan Makan Minum,Lamongan Buka Kartu Potensi Wisata di Hadapan Wabup Lombok Tengah radarbangsa.co.id,https://news.google.com/rss/articles/CBMilwFBVV95cUxQY0Z3R084TXMwOHl4bDdRWi0xT2RxTnFQYW12Qkd3ZXhNdnpoUlFjcGVFZ2YyQ3E2blYtRzBJcGVLUWFrZXJnSlhTcVFzcDB2UXVsZFQza2RsMzdzNTJybk9lZ3JiS0lISzhlOUgyMVM3dG9xSU9JZVNJbHF5OVNTcXA2ZkRiX3NGcjdrZEJPc2ZoelVDLTdF?oc=5
4e79723b5a3595a17fcc0ab66c8a9fff,2026-08-11,surabaya.kompas.com,"600 Hektare Sawah Lamongan Terancam Kekeringan, Kementan Minta Rumah Pompa Dioptimalkan - surabaya.kompas.com",Ekonomi Umum,"A - Pertanian, Kehutanan, dan Perikanan","600 Hektare Sawah Lamongan Terancam Kekeringan, Kementan Minta Rumah Pompa Dioptimalkan surabaya.kompas.com",https://news.google.com/rss/articles/CBMixgFBVV95cUxNZ1lNcGZzZ0xGSVI2cFVXaVFwZVItY0xocmlOMnE3N0p2WWE2anFlLWotVFRULUx4LTdpZWpPbVJwVFpXMW14eG9KUGs2anJWNXdUN1NzVW9XTk05YmlJUzdPY1VISFNyTGpLOFFGeFhuSV9qR1ZKWkdwcmZOZ2g5ZUtwV1AxaVhZY3FKeTZIZlY4d1Y0RTN2TWhWS3BGb0xqa0gyMnkzNXhPc3IwZkdjbXAzTklvcWJfT0pBVTRpQlJTd05NelE?oc=5
4b1d1be8beb66add927628c92a4cecf6,2026-08-11,Antara News jatim,Pemkab Lamongan kendalikan distribusi air Bengawan Jero untuk pertanian - Antara News jatim,Pertanian,"A - Pertanian, Kehutanan, dan Perikanan",Pemkab Lamongan kendalikan distribusi air Bengawan Jero untuk pertanian Antara News jatim,https://news.google.com/rss/articles/CBMitgFBVV95cUxPNXQzOU80ZTFKNjY4OHBKcHpPRVNtVnNrQXBCQlhtTnBXZlVTUUJhMFhieEh4TDMwNVI5cWUxbGVmSkszWkVoa3dsTFBnVzRtOGFNMW1sWmxtSzc3bFZ5aG5rN0x4cWRYZHVkTTlCOG82UXpxcmxrZmc4UmtIeXR4a0JsVGdubjhiYjJnZzIzZVpiODd3Z0xHU2tMMFJJcU9oQmNaNE1VQ3pEM0J5ZXF4aE5xa1ZDQdIBuwFBVV95cUxPR28zU0pJRVdSekd5c1BXWVBCamZNT0loWF90SkRTUGx1a3drNnlEOVJZU1Y4UlEwZGx6MFQ2U3hacHYzdG1iX0VfLXl2NDR0X1RFVzBnXzhZWWlBMlUtRS1aT2x3ak9CbXhGeS1MR05HSWFGd2tVWnJWbXh6NW9zRm1abGl0UWltNWRabzAxczRvYmlUa0ZXcUg2MmFTVTlocnBoWWlKdUZac3pGREJSNlhSWmtTMEtyWVpn?oc=5
a95b2d731b00c109c2b07cd9a9016be8,2026-08-11,Antara News jatim,Kementan dorong optimalisasi rumah pompa untuk 600 hektare sawah Lamongan - Antara News jatim,Ekonomi Umum,"A - Pertanian, Kehutanan, dan Perikanan",Kementan dorong optimalisasi rumah pompa untuk 600 hektare sawah Lamongan Antara News jatim,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPRnVjU0RIdkp4TUlhZjNvMW9LZFdMelo0U01lX2hIcm9xZkptclkxREpYWGJVNHdjRmRPeXVTTGhuRjBVZjhaYjZ4Z2VCbTBURDZ5QW9oaUtQY0Z2aHlKUU9sTENhaWN5blBwa1B3aWhGd1hYT3Z4SGlOQVBfY2NWeUhjQlJDRnVxVVVNQU8tbERaTXlrbF82dENNa2E0WTc1UGNGdzBJY2lSa3hYRHFRR0N3S2hFN2hi0gG-AUFVX3lxTE1ndkJqQW15NFg2c3cxT3ZYWHZsSGtqTnlRc3F3bjlwUzFULV9zR0pnbWtyWFNPVTRiUU9IdS1SMEhGNjFNZXFaeUlRb1kzc1RBQWtDSXBIa1J2cnkzSWpmNjBDZkRtQm8wVno1ckQ0UzJiLTEwRGh5cmgtbnRHTXdlUmdkN1ptR216WnFaSTh2cElSMFdtbXFfSGp0bDVwUXJGWmt3LWZJRktWNTVGT3c5VHhjYnNydVdMVjNyS1E?oc=5
55e3525cc44d6d2152e509a53a86368e,2026-08-11,beritajatim.com,"Hadapi Kemarau, Pemkab Lamongan Perkuat Mitigasi Kekeringan dan Amankan Suplai Air Pertanian - beritajatim.com",Pertanian,"A - Pertanian, Kehutanan, dan Perikanan","Hadapi Kemarau, Pemkab Lamongan Perkuat Mitigasi Kekeringan dan Amankan Suplai Air Pertanian beritajatim.com",https://news.google.com/rss/articles/CBMitgFBVV95cUxPSVk5aE5wTXhPUXA5azRHME5sMHAwSTRzTXpTZ1FKenlBZ3Qza1dsVWdXZi1FZlBYc0I0Y0pJUGs3VHY0WTVJZVdwTnVIdTNscHN3ZGl0MVZ5bFdzYkdMTHgwTFlJY0NmY1ByZURsM0hVT0lia2FCejZhWkdXT21aSERZZk43NFk0X1JvT2xWcXI2RVhBOFVsbVBkSXMwWEZKRnoybVdvOE0yZm5RbGhJY2NoYXZNdw?oc=5
2aa6892ca7e15691c1b1c846dac82e07,2026-08-11,FaktualNews.co,Ribuan Istri di Lamongan Gugat Cerai Suami Akibat Ekonomi dan Media Sosial - FaktualNews.co,Ekonomi Umum,"R,S,T,U - Jasa Lainnya",Ribuan Istri di Lamongan Gugat Cerai Suami Akibat Ekonomi dan Media Sosial FaktualNews.co,https://news.google.com/rss/articles/CBMiugFBVV95cUxNWFVJLTJ6MXJpWTAzZUZGVF9JMEJhRlQ1WXhab25hb1NLdHk2ei1jSjItNkFFN2I3Nk9MV18yZjB2TlUybWxJNm9faEZja0pXNTFBOFBuTC1yYkQtNWFRUXByZjBod0tndEJ0YXo2WU9uYmx0d21GQi1CcGlwYVZhNU8wODBaTEhhWlB5eWFJMW1NVmNIX2JwOWdtTXZ2c3B4S0xQeVEySHJTc2V3Y004c2h4XzY3eHNTM1E?oc=5
76a9b8d2b5d5decf098e287a84c5cb2a,2026-08-11,jatimnow.com,"Sulap Limbah Dapur Jadi Produk Bernilai Ekonomi, Mahasiswa Unair Edukasi Ibu PKK Lamongan - jatimnow.com",Ekonomi Umum,"E - Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang","Sulap Limbah Dapur Jadi Produk Bernilai Ekonomi, Mahasiswa Unair Edukasi Ibu PKK Lamongan jatimnow.com",https://news.google.com/rss/articles/CBMivAFBVV95cUxQSVU5Y0NDUTdtZWVlS0c5TGs2bjF3OHc5Yjc4SFB5bkEwWW12enk1Ymc4YWsyVFFCQnJCc0xrZWtlTXNPWW1HQzFxeEZNX3lsb295RWI5alJpNHd2aDRkZnVWSHQta0ZkcHFaYkpBS0E1OXQ2bDFpNG1sYXk2dnEwRkl3d1NpWXRZWG0wd1poZkFCLUtlb0VxeTNQdlZmUUJ5T0pSb3RaTmJ5dDU2X0RoVi1URnloek1JNUxoMtIBwgFBVV95cUxNa1ZmQmNtMlR2SjZXYjY2N2plOHU1RlNjTmc4ZU5IRDFEaTdBWVZpRDZiN1ZITkdGNWtIcGRncFRUYTJKUkdVdFlObWFCQUVLVjB0VkFtNnRkNThMcEw2NlZ4RnZrNHN4RzYxNVpYQ1BWWlJ0RFczTkQxcVdhWWtvRXlFYS1kXzN1Y202U24wSE9IWnMtV243bnRaaGVfZm85RU1hWUhWOV9qeXkxakdIbGtnbmF3VWh5ZjNjd09iTlRjUQ?oc=5
a93bfcd8f281491b82866feba1810e9a,2026-08-11,Nusantarapos.co.id,Satgas TMMD ke-129 Kodim 0812/Lamongan Bersama Mahasiswa KKN Hidupkan Potensi Ekonomi Desa Tlemang Lewat Budidaya Jamur - Nusantarapos.co.id,Ekonomi Umum,P - Jasa Pendidikan,Satgas TMMD ke-129 Kodim 0812/Lamongan Bersama Mahasiswa KKN Hidupkan Potensi Ekonomi Desa Tlemang Lewat Budidaya Jamur Nusantarapos.co.id,https://news.google.com/rss/articles/CBMi6gFBVV95cUxOa0xLYUw4MVNJTUo5dnhvcVlVazBuaXZaYnQwTEw4bFQ3bDFQek5QUlhtdW5qOHdJQ1FCRERCRG92X3I2ZGdwSUJzYVpqTWJ4TEtqRmVzTUswVkVuX2VWTThjOW5yanZFakhEZGhubDhtUUVGT29jcUJ5MUs2cmZEUHZ3MjYtNTRLb3FMUVJ0RnM4SFk5N1FHeHdQdElzTjJia0xtZHYzS19oYXdNYm5nLTBNLU10aFdpQ2k2UTB6LVpCOFpxUFBzSTFQWllDSjVKR3hHYUtqUnl1MTNRRmtNQlh4ckNHd2VKaVE?oc=5
3da9d0814bb272e53038c25c27c97ba0,2026-08-11,Nusantarapos.co.id,"6. *Jalan Dibangun, Ekonomi Bergerak: Karya Nyata TMMD Kodim Lamongan di Desa Tlemang - Nusantarapos.co.id",Infrastruktur,F - Konstruksi,"6. *Jalan Dibangun, Ekonomi Bergerak: Karya Nyata TMMD Kodim Lamongan di Desa Tlemang Nusantarapos.co.id",https://news.google.com/rss/articles/CBMitwFBVV95cUxOMjhtX28wd1pKOFJfM3pBbHZCOW9LZjFTMGloVm9LYXV4OEhOaWZDbWh2T1lJQ1VaWXB2S2xOcWdqVXF1cExodUhmREFPS0lUNllKQlNZUENYeEFrU2hTazVuVWljVFVnZTJiVFgxcXJFdm9ORXhnM2swN2FHcXg0WjdDbGIzTnM5dnJDT1hyc3RrQ0ZPb25kczJLUGNSeS1fbFVRb2xMakRkeW5KbFU0T3AtRFgybkU?oc=5
118236b481138aafbc8b11ed6295ed86,2026-08-11,Kompas.com,"600 Hektare Sawah Lamongan Terancam Kekeringan, Kementan Minta Rumah Pompa Dioptimalkan - Kompas.com",Ekonomi Umum,"A - Pertanian, Kehutanan, dan Perikanan","600 Hektare Sawah Lamongan Terancam Kekeringan, Kementan Minta Rumah Pompa Dioptimalkan Kompas.com",https://news.google.com/rss/articles/CBMixgFBVV95cUxNZ1lNcGZzZ0xGSVI2cFVXaVFwZVItY0xocmlOMnE3N0p2WWE2anFlLWotVFRULUx4LTdpZWpPbVJwVFpXMW14eG9KUGs2anJWNXdUN1NzVW9XTk05YmlJUzdPY1VISFNyTGpLOFFGeFhuSV9qR1ZKWkdwcmZOZ2g5ZUtwV1AxaVhZY3FKeTZIZlY4d1Y0RTN2TWhWS3BGb0xqa0gyMnkzNXhPc3IwZkdjbXAzTklvcWJfT0pBVTRpQlJTd05NelE?oc=5
503b004541a50107e8d1ba65919ab4a1,2026-08-10,Radar Lamongan,Bupati Yes di Festival Dayung Tejoasri ke-4: Rawat Kejayaan Bengawan Solo dan Genjot Potensi Wisata Lamongan - Radar Lamongan,Pariwisata,I - Penyediaan Akomodasi dan Makan Minum,Bupati Yes di Festival Dayung Tejoasri ke-4: Rawat Kejayaan Bengawan Solo dan Genjot Potensi Wisata Lamongan Radar Lamongan,https://news.google.com/rss/articles/CBMi_AFBVV95cUxPZUctZjdxY2tvMkJUV0NFU3hzaElLVlYxS0tkTENiUWpoOUp5WkZHdWc4Ni1xYi1VdFktY05sV3Qza2U0WHFjR0tjaDgtV3BCN2FGNEtqYlMxdS0yRHNTNUl6RGNjanR3WlhQNU4tZjFCenV6RUFjeC1MYUFPWEZNcTdvaENzd0lQb05Bc24tNmxWVHd0azh5bzAwWW5mVnNwYjVuN1RfUm5NMFN3dVBDbWRPNm9oV0ZjUVYzbk9XYXo2b1dWcnFnYnYzWS1CYVhvNDZYZkt6akF1ZldnWExzbEgzaWFuZGxsZXhnVXhzOFFKZmVHSlpmZjhIbjPSAYICQVVfeXFMTk45U05scl9xb292NjdIbDltNHlfWlBVSzNCQmU2cTZOdkhycE1VNC1oZEgtNXhtVUdQM3FvdHI3QlMxdldXeTFET05FdzREUGxna3hYX1hpNElHNG0wU3p4bjVRLVFvYmZfZzFvbEd2M2ExZF9wQnM3dm45NXNiTzRGZ3IzaE5vU0RDZEJSWURqMThhQXpfTGItYV9OaDd3ZlNKeGJjb2djWEZkRkg1OC1MTWpLRV9ReWVCaE5uaC1hLXlJVVY1cjBuZWV2UENzVXo2bjJkSTRhSURYTkdQYzhNN0hLWXdRSnNjdGw2bHFXemZiR3RtMUI1RmhybGFkZlJR?oc=5
852d9a55381acc584c40c0aaf579532c,2026-08-10,radarlamongan.jawapos.com,Bupati Yes di Festival Dayung Tejoasri ke-4: Rawat Kejayaan Bengawan Solo dan Genjot Potensi Wisata Lamongan - radarlamongan.jawapos.com,Pariwisata,I - Penyediaan Akomodasi dan Makan Minum,Bupati Yes di Festival Dayung Tejoasri ke-4: Rawat Kejayaan Bengawan Solo dan Genjot Potensi Wisata Lamongan radarlamongan.jawapos.com,https://news.google.com/rss/articles/CBMi_AFBVV95cUxPZUctZjdxY2tvMkJUV0NFU3hzaElLVlYxS0tkTENiUWpoOUp5WkZHdWc4Ni1xYi1VdFktY05sV3Qza2U0WHFjR0tjaDgtV3BCN2FGNEtqYlMxdS0yRHNTNUl6RGNjanR3WlhQNU4tZjFCenV6RUFjeC1MYUFPWEZNcTdvaENzd0lQb05Bc24tNmxWVHd0azh5bzAwWW5mVnNwYjVuN1RfUm5NMFN3dVBDbWRPNm9oV0ZjUVYzbk9XYXo2b1dWcnFnYnYzWS1CYVhvNDZYZkt6akF1ZldnWExzbEgzaWFuZGxsZXhnVXhzOFFKZmVHSlpmZjhIbjPSAYICQVVfeXFMTk45U05scl9xb292NjdIbDltNHlfWlBVSzNCQmU2cTZOdkhycE1VNC1oZEgtNXhtVUdQM3FvdHI3QlMxdldXeTFET05FdzREUGxna3hYX1hpNElHNG0wU3p4bjVRLVFvYmZfZzFvbEd2M2ExZF9wQnM3dm45NXNiTzRGZ3IzaE5vU0RDZEJSWURqMThhQXpfTGItYV9OaDd3ZlNKeGJjb2djWEZkRkg1OC1MTWpLRV9ReWVCaE5uaC1hLXlJVVY1cjBuZWV2UENzVXo2bjJkSTRhSURYTkdQYzhNN0hLWXdRSnNjdGw2bHFXemZiR3RtMUI1RmhybGFkZlJR?oc=5
2ad4a721c1430623807e2d0446792d62,2026-08-09,klikjatim.com,"Bakar Sampah, Warung dan Lapak di Babat Lamongan Ludes Dilalap Api - klikjatim.com",Ekonomi Umum,"E - Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang","Bakar Sampah, Warung dan Lapak di Babat Lamongan Ludes Dilalap Api klikjatim.com",https://news.google.com/rss/articles/CBMinwFBVV95cUxPczZxOHpRNjFLQ0JBNUtNMVFESkNfSnFpVGxZZTlEMFRaUE1IYTlDaHlWcU5ZZGVPeE9LQks5eGlxLWY1S0pfTXRCWFd1Y0NNNjhWd3JtZl9tVW56b2JickhzVlBsQ0NacVJzVGZrcTNfeE5YZWVQZUtpUkphYjlLRXdyZWNhZ3VGYUFkNEdPeE52bXN2UXB4bXZYR21HOWvSAaQBQVVfeXFMTlF5S0M4UWxabHVWTnVnZnRvVC10LTdvNVBPb1hvT3ZHdVZiWnpRQlJwZjZzbTVwc1FkcnFfRkRNa2tsTS1pUURscmJtM1BPSGJGSEJTWkRYYjlFTm5aNGVycEZ1Zk8wZ1ZXbVhzQUdBb0VkLWhvZ1FsU3VjZ3htTFA3VU5iX3huN25fYTk1cUZvOGxtMHEyczFRS1RWMlIyQ0NpeHc?oc=5
a280c3da736538b0938e499d2c3c4490,2026-08-09,Kompasiana.com,"Transformasi Ekonomi Hijau, Dari Limbah Tambak Hingga UMKM Kreatif Di Lamongan Halaman all - Kompasiana.com",Perikanan,"A - Pertanian, Kehutanan, dan Perikanan","Transformasi Ekonomi Hijau, Dari Limbah Tambak Hingga UMKM Kreatif Di Lamongan Halaman all Kompasiana.com",https://news.google.com/rss/articles/CBMi6AFBVV95cUxQai1yWTFrSk9PTEVsOGJtZm5vOXl1eFVKVWlFWGVJS24ycWRRYmZjZXJfSVRfVjhCLWJWVnM5TEZJZy1ERk1SLUpsZEZNZzFnX0xWZ0xjTzJUWnQtWDhtSmx1WjZqZThaOS1VNDRCU3gwOHpOb3hvNXVRel9Vc1U2NzVTNl9Xc2Z6OHFFRDVaZ1ZEcTVWNTh5VTBKRmRZRnhOSUhxaDVmdDVMeVAySG1pTXhNR01CZzlRNDJzaElFR3JkcFZ4VW85YkpJM2V6VnR6dE4wNFNpNkoxSmJFaEdrYV95U2tFLVJl?oc=5
c65a6955c0940739eba305b7e63ec268,2026-08-08,klikjatim.com,EMCL dan PIB Bojonegoro Bekali Pelaku UMKM Lamongan dengan Manajemen Usaha - klikjatim.com,UMKM,Belum Teridentifikasi,EMCL dan PIB Bojonegoro Bekali Pelaku UMKM Lamongan dengan Manajemen Usaha klikjatim.com,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPNG4zUzBNS1RoM1MxejZvN3NoOTFwTTc4QjV5VWozSFgxOWx0bXc5UW40TER1VHdHRXJoa0tTNk5nYjdDRU1OQjhhUE84d0tGQjZpSHRvcmJ6UkpIaXN4ckIwcTVoQmRieDJ3N2V2TmlPaUVqalhfOGFkQ0F6eGZNb0tROXdiSks1Y1VfcU1mWGQwRmVFckxPX3ptQkhTbXZidTFIYllRSG56TnfSAbABQVVfeXFMT3ZINC12a1Z4Z1lObk5wYmhfRnlGOXk2OTFXNVp6cm1mQlB3ZURnTWJHMEw4eE1tNTJEVG1mamhiQTRYZmxzS2VrV2ZuNmlkS1J1eFNRb0lzX1JWZDBMMEtMRWdGZXFEY3BwSWF1dDBzUHMtZG5IOWFIV1M5YjZjNTJRZ2wxemdFT1lwTGZGUHp6NGVYVC14aVhuZTd3SUpjdzRtYUV6cldEbzl6OHhCYk4?oc=5
c9cbfca07ca1b1fafb9694db0bd96f40,2026-08-08,Antara News jatim,Menteri PPN: i-Sentra @Lamongan perkuat hilirisasi industri - Antara News jatim,Industri,C - Industri Pengolahan,Menteri PPN: i-Sentra @Lamongan perkuat hilirisasi industri Antara News jatim,https://news.google.com/rss/articles/CBMiowFBVV95cUxNNUpGX1RsQzRfR0hLaUR5YzlydzE1TVA4V0lScW5GRWZ5NzlYT3VpWDBUVElEaE90SlJIbVBIT1JrY3VXaHlySGF0cWVRSnAyY0luYlg0WHRDakx6Z3hvY1hWTnh2bnpWQ1FGWDBEWEg1M3g2RUplOVpveEpsNjlkZmk3MGI5S0pNb1F4Q0xCbkFGZWdWbTZvV2p4bnY4enpMS0s40gGoAUFVX3lxTE9PM3VaWGg2UmxMTk5NaG1CMmR4X0MxQTFDUm01dFZpaW9hVS0xLXZjRkIybmtQY0l1dnJmZnA5ZnFWV2pGekliUnRwd0xCeEh2UWNMdEo3dVFqMUZYbDItSlNMV01mUDhaZGtHVS0xTVMwNUtTY1lvd1FUU29aUTI0bDJRSzloLXhNcHptTFYyMEpPcFVnbGtzUDBZRXpNT3QwMy13cWpoQg?oc=5
70cf9d85d176ec98582f5ccafe7b20a1,2026-08-08,ANTARA News,Menteri PPN: i-Sentra @Lamongan perkuat hilirisasi industri - ANTARA News,Industri,C - Industri Pengolahan,Menteri PPN: i-Sentra @Lamongan perkuat hilirisasi industri ANTARA News,https://news.google.com/rss/articles/CBMioAFBVV95cUxPd1J6ZWZhNm9jOGRqQUZMMGtsalFPRjBIWXNWQUdCX0xXSHVTd2tidUpTaEsyU1NaazJjX29pWlFWOTVJMG40RTRFT0x6d2JFNmZlc25vWjVPV1NxMjY0dW1MN3JNRFRLQmgyWUY4SDZ2ZTNaZW1rWE5iUjBKYW9ZR3VmQ3daYmUxdnZvaTdLVkw1RERmMjJEbUlOMlhENXQ10gGjAUFVX3lxTE1GeVZIWGtybWppeHdqWUtVZGUzNEJXRVlwNmZxN0hYWjlVa2hnRUthbk1nbVJheGpUUWxNSF9NM2tnU0pDcHFabDRKVGl2cVNibmxMR3l4UTY0LXl6eDlFVHNURVU2M0s4RlotWU83V01BLVFiT2c3bUxHZWNBcXdjNHQ1U21ob29vbDVjQ3dDTG4zaW1OZEpiM0FOVUZCdHRheHc?oc=5
